,Order ID,Category,Sub Category,Order Date,Sales,Discount,Profit
1403,OD9493,Oil & Masala,Masalas,11/21/2022,419,0.25,20.95
1404,OD3441,Snacks,Noodles,11/22/2022,1577,0.35,168.8256
1405,OD6275,"Eggs, Meat & Fish",Fish,11/23/2022,845,0.35,497.55
1406,OD426,Beverages,Soft Drinks,11/23/2022,1656,0.21,162.7776
1407,OD107,Beverages,Health Drinks,11/23/2022,940,0.12,155.51999999999998
1408,OD108,Snacks,Cookies,11/23/2022,1136,0.34,305.64864
1409,OD1521,Snacks,Cookies,11/23/2022,2858,0.25,999.98
1410,OD6270,Food Grains,Organic Staples,11/23/2022,2012,0.19,442.64
1411,OD3411,Fruits & Veggies,Organic Fruits,11/23/2022,784,0.25,109.76
1412,OD6709,Snacks,Cookies,11/23/2022,2310,0.28,265.9392
1413,OD109,"Eggs, Meat & Fish",Eggs,11/23/2022,50,0.21,79.70816
1414,OD427,Beverages,Health Drinks,11/23/2022,981,0.2,309.5568
1415,OD6986,Snacks,Chocolates,11/23/2022,1320,0.19,149.2992
1416,OD6248,Food Grains,Organic Staples,11/23/2022,1399,0.13,251.82
1417,OD2011,Oil & Masala,Spices,11/23/2022,1527,0.33,76.35
1418,OD5198,Fruits & Veggies,Organic Fruits,11/23/2022,561,0.11,61.71
1419,OD5646,Bakery,Breads & Buns,11/23/2022,1243,0.28,322.22016
1420,OD5241,Snacks,Cookies,11/23/2022,1311,0.28,393.15456
1421,OD1066,Fruits & Veggies,Organic Fruits,11/23/2022,1939,0.1,135.73
1422,OD1205,"Eggs, Meat & Fish",Chicken,11/24/2022,688,0.15,212.66432
1423,OD8022,Bakery,Biscuits,11/24/2022,3058,0.23,254.84544
1424,OD1206,Oil & Masala,Spices,11/24/2022,270,0.27,13.5
1425,OD7570,Fruits & Veggies,Fresh Vegetables,11/24/2022,2452,0.29,343.28
1426,OD554,Beverages,Health Drinks,11/24/2022,2096,0.21,122.112
1427,OD2329,Beverages,Health Drinks,11/24/2022,2735,0.16,1087.3
1428,OD8213,Bakery,Biscuits,11/24/2022,1551,0.16,197.19936
1429,OD1640,Fruits & Veggies,Organic Vegetables,11/24/2022,959,0.25,402.78
1430,OD9434,Food Grains,Dals & Pulses,11/24/2022,1718,0.13,257.7
1431,OD9384,"Eggs, Meat & Fish",Eggs,11/24/2022,1010,0.13,303.744
1432,OD7544,"Eggs, Meat & Fish",Fish,11/24/2022,633,0.1,122.00448000000002
1433,OD7132,Fruits & Veggies,Fresh Fruits,11/24/2022,1517,0.28,394.42
1434,OD7072,Bakery,Cakes,11/24/2022,1859,0.15,607.6288
1435,OD3129,Food Grains,Rice,11/24/2022,1756,0.25,684.84
1436,OD5532,Food Grains,Rice,11/24/2022,1825,0.29,237.25
1437,OD3127,Bakery,Breads & Buns,11/24/2022,2516,0.13,397.30176
1438,OD2537,Oil & Masala,Spices,11/24/2022,1496,0.17,74.8
1439,OD3616,"Eggs, Meat & Fish",Mutton,11/24/2022,111,0.11,214.79424
1440,OD6019,Bakery,Breads & Buns,11/24/2022,1830,0.3,613.6479999999999
1441,OD6490,Bakery,Biscuits,11/24/2022,1365,0.28,594.864
1442,OD3635,Fruits & Veggies,Fresh Fruits,11/24/2022,1310,0.22,65.5
1443,OD7380,Snacks,Cookies,11/24/2022,2012,0.12,390.38976
1444,OD6779,Oil & Masala,Edible Oil & Ghee,11/24/2022,644,0.18,32.2
1445,OD6755,Beverages,Soft Drinks,11/24/2022,1857,0.33,419.61599999999993
1446,OD3794,Bakery,Breads & Buns,11/24/2022,1399,0.24,428.00832
1447,OD1502,"Eggs, Meat & Fish",Chicken,11/25/2022,978,0.14,133.81632000000002
1448,OD5825,Snacks,Cookies,11/25/2022,3058,0.26,760.424
1449,OD8068,Beverages,Soft Drinks,11/25/2022,2669,0.12,926.08
1450,OD4316,Bakery,Breads & Buns,11/25/2022,1371,0.2,426.33216
1451,OD1784,Beverages,Health Drinks,11/25/2022,2400,0.16,1080.0
1452,OD2910,Beverages,Health Drinks,11/25/2022,2595,0.22,410.904
1453,OD3390,Fruits & Veggies,Fresh Vegetables,11/25/2022,2134,0.26,618.86
1454,OD3532,Beverages,Soft Drinks,11/25/2022,2883,0.28,1118.71
1455,OD4295,Snacks,Cookies,11/25/2022,2257,0.28,624.9376000000001
1456,OD8909,Fruits & Veggies,Fresh Vegetables,11/25/2022,505,0.33,126.25
1457,OD5244,Bakery,Biscuits,11/25/2022,1699,0.1,512.74944
1458,OD6839,Oil & Masala,Edible Oil & Ghee,11/25/2022,867,0.2,43.35
1459,OD1902,Bakery,Breads & Buns,11/25/2022,1862,0.22,588.79872
1460,OD8531,Beverages,Health Drinks,11/26/2022,2479,0.27,508.9392
1461,OD2077,Oil & Masala,Edible Oil & Ghee,11/26/2022,50,0.12,2.5
1462,OD8525,Beverages,Soft Drinks,11/26/2022,2526,0.32,795.28
1463,OD8529,Food Grains,Organic Staples,11/26/2022,627,0.12,257.07
1464,OD9831,"Eggs, Meat & Fish",Mutton,11/26/2022,50,0.12,207.61088
1465,OD9840,Food Grains,Organic Staples,11/26/2022,2426,0.29,145.56
1466,OD5044,Food Grains,Atta & Flour,11/26/2022,2405,0.22,793.65
1467,OD5394,Oil & Masala,Spices,11/26/2022,752,0.3,37.6
1468,OD1275,"Eggs, Meat & Fish",Fish,11/26/2022,1197,0.27,706.74
1469,OD9294,Oil & Masala,Spices,11/26/2022,1319,0.18,65.95
1470,OD7372,Bakery,Breads & Buns,11/26/2022,3049,0.28,838.78
1471,OD9333,Snacks,Cookies,11/26/2022,2354,0.33,1019.14
1472,OD7440,Bakery,Breads & Buns,11/26/2022,1560,0.1,199.0656
1473,OD511,Fruits & Veggies,Organic Fruits,11/26/2022,1850,0.29,777.0
1474,OD512,Bakery,Breads & Buns,11/26/2022,1498,0.33,139.65696
1475,OD7314,"Eggs, Meat & Fish",Chicken,11/26/2022,50,0.29,153.06752
1476,OD7728,Beverages,Soft Drinks,11/27/2022,1573,0.18,456.0624
1477,OD4130,Snacks,Noodles,11/27/2022,3047,0.35,1131.98
1478,OD5599,Bakery,Biscuits,11/27/2022,1579,0.12,558.26496
1479,OD2740,Oil & Masala,Spices,11/27/2022,44,0.16,2.2
1480,OD6924,Beverages,Health Drinks,11/27/2022,1647,0.31,197.5248
1481,OD6955,"Eggs, Meat & Fish",Eggs,11/27/2022,93,0.2,152.26367999999997
1482,OD8319,Snacks,Chocolates,11/27/2022,1815,0.21,724.88
1483,OD2839,Bakery,Biscuits,11/27/2022,2333,0.15,740.696
1484,OD4204,Snacks,Chocolates,11/27/2022,1523,0.16,698.104
1485,OD1836,"Eggs, Meat & Fish",Eggs,11/27/2022,50,0.26,61.35296000000001
1486,OD915,Food Grains,Rice,11/27/2022,2048,0.26,552.96
1487,OD914,Bakery,Cakes,11/27/2022,2004,0.29,412.43904
1488,OD4757,Food Grains,Organic Staples,11/27/2022,776,0.34,155.2
1489,OD948,Snacks,Chocolates,11/28/2022,3080,0.19,428.544
1490,OD9216,"Eggs, Meat & Fish",Mutton,11/28/2022,50,0.19,138.42432000000002
1491,OD951,Oil & Masala,Masalas,11/28/2022,51,0.15,2.55
1492,OD7150,Beverages,Health Drinks,11/28/2022,1239,0.33,169.1424
1493,OD952,Food Grains,Atta & Flour,11/28/2022,2279,0.16,113.95
1494,OD8585,Beverages,Health Drinks,11/28/2022,2505,0.14,810.45
1495,OD8187,"Eggs, Meat & Fish",Fish,11/28/2022,1274,0.28,739.0799999999999
1496,OD8584,Snacks,Cookies,11/28/2022,1612,0.33,489.64608
1497,OD950,Food Grains,Dals & Pulses,11/28/2022,546,0.11,65.52
1498,OD2374,Food Grains,Rice,11/28/2022,1575,0.33,598.5
1499,OD949,Beverages,Soft Drinks,11/28/2022,2839,0.26,280.9728
1500,OD4515,Bakery,Biscuits,11/28/2022,1821,0.26,400.87872
1501,OD1757,Fruits & Veggies,Fresh Fruits,11/29/2022,2123,0.11,891.66
1502,OD1788,Snacks,Chocolates,11/29/2022,1592,0.25,274.26816
1503,OD5463,Oil & Masala,Edible Oil & Ghee,11/30/2022,742,0.25,37.1
1504,OD7989,"Eggs, Meat & Fish",Chicken,11/30/2022,370,0.21,287.68
1505,OD9254,Snacks,Cookies,11/30/2022,2687,0.18,967.84
1506,OD9269,Oil & Masala,Masalas,11/30/2022,50,0.33,2.5
1507,OD9874,Bakery,Biscuits,11/30/2022,2352,0.31,1000.8
1508,OD8419,Snacks,Cookies,11/30/2022,2942,0.33,1236.8
1509,OD3308,"Eggs, Meat & Fish",Eggs,11/30/2022,813,0.21,103.06560000000002
1510,OD9806,Food Grains,Organic Staples,11/30/2022,1837,0.31,753.17
1511,OD880,Bakery,Cakes,11/30/2022,2795,0.19,637.336
1512,OD956,Fruits & Veggies,Organic Vegetables,11/30/2022,1011,0.22,161.76
1513,OD881,Beverages,Health Drinks,11/30/2022,2133,0.21,823.88
1514,OD1796,"Eggs, Meat & Fish",Mutton,11/30/2022,50,0.2,152.2176
1515,OD3767,Food Grains,Atta & Flour,11/30/2022,1998,0.25,319.68
1516,OD1072,"Eggs, Meat & Fish",Mutton,11/30/2022,456,0.16,343.424
1517,OD8861,Food Grains,Dals & Pulses,11/30/2022,1974,0.24,197.4
