,Order ID,Category,Sub Category,Order Date,Sales,Discount,Profit
1860,OD1795,Food Grains,Atta & Flour,12/22/2022,2359,0.17,518.98
1861,OD1002,Beverages,Health Drinks,12/22/2022,1072,0.34,396.7488
1862,OD1415,Oil & Masala,Spices,12/22/2022,526,0.17,26.3
1863,OD3416,Fruits & Veggies,Fresh Vegetables,12/22/2022,2322,0.16,673.38
1864,OD3417,Fruits & Veggies,Organic Fruits,12/22/2022,2293,0.25,321.02
1865,OD4867,Fruits & Veggies,Fresh Fruits,12/22/2022,843,0.13,160.17
1866,OD2915,Fruits & Veggies,Fresh Fruits,12/22/2022,2451,0.21,318.63
1867,OD4809,Beverages,Health Drinks,12/22/2022,1397,0.14,287.136
1868,OD1425,"Eggs, Meat & Fish",Eggs,12/22/2022,66,0.35,84.26496
1869,OD4227,Bakery,Cakes,12/22/2022,1358,0.1,406.04544
1870,OD5789,Food Grains,Dals & Pulses,12/22/2022,1102,0.17,352.64
1871,OD5453,Snacks,Noodles,12/22/2022,1696,0.15,726.0799999999999
1872,OD4188,Oil & Masala,Edible Oil & Ghee,12/22/2022,1242,0.13,62.1
1873,OD7660,Snacks,Chocolates,12/22/2022,1403,0.19,416.2751999999999
1874,OD3174,Beverages,Soft Drinks,12/22/2022,1881,0.11,298.5696
1875,OD7678,Oil & Masala,Edible Oil & Ghee,12/22/2022,50,0.1,2.5
1876,OD2198,Food Grains,Atta & Flour,12/22/2022,859,0.35,42.95
1877,OD7726,Snacks,Cookies,12/22/2022,1755,0.19,518.9184
1878,OD8618,Bakery,Breads & Buns,12/22/2022,2053,0.15,577.48032
1879,OD4203,Food Grains,Atta & Flour,12/22/2022,1188,0.31,522.72
1880,OD1006,Snacks,Chocolates,12/22/2022,2776,0.19,800.48
1881,OD6675,Oil & Masala,Spices,12/22/2022,481,0.13,24.05
1882,OD6738,Fruits & Veggies,Organic Fruits,12/23/2022,1375,0.32,233.75
1883,OD6728,Snacks,Noodles,12/23/2022,1957,0.16,117.24479999999996
1884,OD6627,Bakery,Breads & Buns,12/23/2022,1982,0.25,597.024
1885,OD6739,Fruits & Veggies,Fresh Fruits,12/23/2022,2342,0.32,772.86
1886,OD2689,Snacks,Noodles,12/23/2022,1559,0.12,281.71584
1887,OD6721,Fruits & Veggies,Fresh Fruits,12/23/2022,1613,0.3,290.34
1888,OD4226,Bakery,Breads & Buns,12/23/2022,2336,0.29,509.96736
1889,OD8573,Snacks,Chocolates,12/23/2022,1864,0.2,305.78688
1890,OD4187,Oil & Masala,Edible Oil & Ghee,12/23/2022,1425,0.25,71.25
1891,OD6603,Beverages,Health Drinks,12/23/2022,999,0.12,163.8864
1892,OD5976,Bakery,Breads & Buns,12/23/2022,1498,0.13,93.10464000000002
1893,OD1783,Beverages,Health Drinks,12/23/2022,1414,0.27,262.8288
1894,OD883,Bakery,Breads & Buns,12/23/2022,2737,0.31,812.88
1895,OD8023,Food Grains,Atta & Flour,12/23/2022,1396,0.13,307.12
1896,OD2706,Oil & Masala,Edible Oil & Ghee,12/23/2022,47,0.25,2.35
1897,OD8691,Food Grains,Atta & Flour,12/24/2022,953,0.21,428.85
1898,OD7808,Bakery,Cakes,12/24/2022,2804,0.16,828.96
1899,OD8695,Snacks,Chocolates,12/24/2022,1438,0.12,463.38048
1900,OD3890,Snacks,Chocolates,12/24/2022,2829,0.26,734.96
1901,OD2032,Beverages,Soft Drinks,12/24/2022,2496,0.35,870.72
1902,OD3881,Fruits & Veggies,Fresh Vegetables,12/24/2022,2174,0.24,391.32
1903,OD405,Oil & Masala,Masalas,12/24/2022,1357,0.15,67.85
1904,OD9737,Snacks,Noodles,12/24/2022,2645,0.14,459.38880000000006
1905,OD7185,Oil & Masala,Edible Oil & Ghee,12/24/2022,50,0.27,2.5
1906,OD1727,Oil & Masala,Masalas,12/24/2022,88,0.1,4.4
1907,OD5411,Oil & Masala,Masalas,12/24/2022,113,0.25,5.65
1908,OD7230,Fruits & Veggies,Fresh Vegetables,12/24/2022,1628,0.24,423.28
1909,OD8813,"Eggs, Meat & Fish",Mutton,12/24/2022,560,0.3,108.1344
1910,OD1616,Beverages,Health Drinks,12/24/2022,1387,0.11,326.8944
1911,OD4556,"Eggs, Meat & Fish",Eggs,12/24/2022,445,0.18,92.6464
1912,OD5958,Oil & Masala,Edible Oil & Ghee,12/24/2022,1334,0.28,66.7
1913,OD1097,Food Grains,Rice,12/25/2022,1850,0.3,388.5
1914,OD3503,Snacks,Chocolates,12/25/2022,2714,0.15,807.36
1915,OD3538,Bakery,Breads & Buns,12/25/2022,1890,0.19,675.856
1916,OD8992,Food Grains,Atta & Flour,12/25/2022,1196,0.23,346.84
1917,OD8996,Beverages,Soft Drinks,12/25/2022,1294,0.15,154.48319999999998
1918,OD9800,Fruits & Veggies,Fresh Vegetables,12/25/2022,2167,0.12,195.03
1919,OD7797,Beverages,Health Drinks,12/25/2022,2006,0.31,462.528
1920,OD5364,"Eggs, Meat & Fish",Mutton,12/25/2022,766,0.25,171.12064000000004
1921,OD7637,Snacks,Chocolates,12/25/2022,1200,0.15,145.152
1922,OD7768,Beverages,Soft Drinks,12/25/2022,1102,0.3,70.7616
1923,OD3962,Fruits & Veggies,Organic Fruits,12/25/2022,702,0.29,210.6
1924,OD1326,"Eggs, Meat & Fish",Fish,12/25/2022,1244,0.23,264.4736
1925,OD3560,Bakery,Cakes,12/25/2022,2454,0.1,893.28
1926,OD3963,Oil & Masala,Masalas,12/25/2022,32,0.12,1.6
1927,OD3439,Beverages,Soft Drinks,12/25/2022,948,0.3,94.6944
1928,OD111,Food Grains,Dals & Pulses,12/25/2022,1487,0.12,505.58
1929,OD2888,Beverages,Soft Drinks,12/25/2022,1936,0.2,420.2496
1930,OD689,Oil & Masala,Masalas,12/25/2022,50,0.27,2.5
1931,OD4890,Bakery,Biscuits,12/25/2022,2558,0.34,1024.46
1932,OD8993,Bakery,Breads & Buns,12/25/2022,1884,0.32,510.31296
1933,OD5291,Oil & Masala,Edible Oil & Ghee,12/25/2022,583,0.23,29.15
1934,OD3295,Fruits & Veggies,Fresh Vegetables,12/25/2022,732,0.12,51.24
1935,OD1699,Snacks,Cookies,12/25/2022,2841,0.29,464.69376
1936,OD7027,Snacks,Noodles,12/26/2022,1925,0.28,160.272
1937,OD6494,Fruits & Veggies,Organic Vegetables,12/26/2022,741,0.16,244.53
1938,OD3239,Fruits & Veggies,Fresh Vegetables,12/26/2022,1066,0.1,341.12
1939,OD9366,Food Grains,Organic Staples,12/26/2022,1579,0.25,521.07
1940,OD7964,Beverages,Soft Drinks,12/27/2022,2633,0.19,1070.87
1941,OD6514,Food Grains,Dals & Pulses,12/27/2022,1342,0.24,67.1
1942,OD955,Oil & Masala,Spices,12/28/2022,63,0.1,3.15
1943,OD954,Fruits & Veggies,Fresh Vegetables,12/28/2022,1992,0.15,338.64
1944,OD5937,Food Grains,Rice,12/28/2022,633,0.22,69.63
1945,OD5910,Food Grains,Organic Staples,12/28/2022,2394,0.3,335.16
1946,OD5943,Fruits & Veggies,Fresh Fruits,12/28/2022,900,0.3,252.0
1947,OD574,Fruits & Veggies,Fresh Vegetables,12/28/2022,681,0.23,286.02
1948,OD572,Bakery,Breads & Buns,12/28/2022,1962,0.18,649.1584
1949,OD4538,Food Grains,Atta & Flour,12/28/2022,735,0.23,95.55
1950,OD573,Bakery,Biscuits,12/28/2022,2226,0.24,950.4
1951,OD571,Bakery,Cakes,12/28/2022,1579,0.1,716.912
1952,OD9440,"Eggs, Meat & Fish",Eggs,12/28/2022,806,0.19,123.24864
1953,OD4291,Fruits & Veggies,Fresh Vegetables,12/28/2022,2315,0.17,972.3
1954,OD7103,"Eggs, Meat & Fish",Eggs,12/28/2022,50,0.29,32.512
1955,OD9124,Snacks,Chocolates,12/28/2022,1850,0.13,825.0
1956,OD271,Snacks,Noodles,12/28/2022,1364,0.11,277.24032
1957,OD5738,"Eggs, Meat & Fish",Fish,12/28/2022,1151,0.16,757.95
1958,OD9066,Food Grains,Dals & Pulses,12/28/2022,1423,0.16,213.45
1959,OD6891,Bakery,Biscuits,12/28/2022,1532,0.27,563.6736
1960,OD6132,Oil & Masala,Masalas,12/28/2022,1034,0.1,51.7
1961,OD1827,Food Grains,Atta & Flour,12/29/2022,865,0.19,311.4
1962,OD5580,"Eggs, Meat & Fish",Fish,12/29/2022,375,0.35,258.56
1963,OD1961,Oil & Masala,Spices,12/29/2022,1384,0.2,69.2
1964,OD6914,Beverages,Health Drinks,12/29/2022,2282,0.15,783.42
1965,OD1336,Beverages,Health Drinks,12/29/2022,1561,0.28,434.6784
1966,OD2861,"Eggs, Meat & Fish",Mutton,12/29/2022,684,0.19,309.7856
1967,OD1321,Bakery,Biscuits,12/29/2022,1555,0.17,715.7
1968,OD2115,Oil & Masala,Masalas,12/29/2022,579,0.29,28.95
1969,OD4512,Oil & Masala,Edible Oil & Ghee,12/29/2022,50,0.14,2.5
1970,OD1314,Oil & Masala,Masalas,12/29/2022,399,0.31,19.95
1971,OD6157,"Eggs, Meat & Fish",Fish,12/29/2022,605,0.16,494.2000000000001
1972,OD2860,Beverages,Soft Drinks,12/29/2022,1388,0.32,512.1792
1973,OD908,Snacks,Cookies,12/30/2022,2454,0.2,985.98
1974,OD907,Snacks,Chocolates,12/30/2022,1840,0.34,750.5600000000001
1975,OD7775,Oil & Masala,Edible Oil & Ghee,12/30/2022,97,0.2,4.85
1976,OD646,"Eggs, Meat & Fish",Eggs,12/30/2022,456,0.31,76.30848
1977,OD4697,Beverages,Soft Drinks,12/30/2022,2090,0.19,194.688
1978,OD7774,Food Grains,Organic Staples,12/30/2022,548,0.25,164.4
1979,OD909,Snacks,Chocolates,12/30/2022,1767,0.28,746.156
